gm1,gm3_a0,gm3_0a,gm5_a00,gm5_0a0,gm5_00a,frequency
4653,-0.0025,0.01,-0.0024,0.005,-0.01,0.005,-5600.24384863973
4654,-0.0025,0.01,-0.0024,0.005,-0.01,0.0,-5564.41089201044
4655,-0.0025,0.01,-0.0024,0.005,0.005,0.01,-5604.210344903076
4656,-0.0025,0.01,-0.0024,0.005,0.005,0.005,-5501.954806076568
4657,-0.0025,0.01,-0.0024,0.005,0.005,-0.01,-5606.166640686922
4658,-0.0025,0.01,-0.0024,0.005,0.005,-0.005,-5500.98078094841
4659,-0.0025,0.01,-0.0024,0.005,0.005,0.0,-5468.056614723481
4660,-0.0025,0.01,-0.0024,0.005,0.0,0.01,-5572.770755886049
4661,-0.0025,0.01,-0.0024,0.005,0.0,0.0,-5434.007817412728
4662,-0.0025,0.01,-0.0024,0.005,0.0,-0.005,-5470.482766394944
4663,-0.0025,0.01,-0.0024,0.005,0.0,-0.01,-5572.621902800016
4664,-0.0025,0.01,-0.0024,0.005,0.0,0.005,-5470.550812301584
4665,-0.0025,0.01,-0.0024,0.005,0.01,-0.01,-5697.763603195023
4666,-0.0025,0.01,-0.0024,0.005,0.01,-0.005,-5600.115133562889
4667,-0.0025,0.01,-0.0024,0.005,0.01,0.01,-5702.008832652608
4668,-0.0025,0.01,-0.0024,0.005,0.01,0.005,-5598.810704690402
4669,-0.0025,0.01,-0.0024,0.005,0.01,0.0,-5564.387916780625
4670,-0.0025,0.01,-0.0024,0.005,-0.005,-0.01,-5603.997291742202
4671,-0.0025,0.01,-0.0024,0.005,-0.005,0.0,-5468.075249209224
4672,-0.0025,0.01,-0.0024,0.005,-0.005,0.005,-5501.024243832101
4673,-0.0025,0.01,-0.0024,0.005,-0.005,-0.005,-5501.895762805224
4674,-0.0025,0.01,-0.0024,0.005,-0.005,0.01,-5606.356673369664
4675,-0.0025,0.01,-0.0024,0.0,0.01,-0.005,-5601.800819542042
4676,-0.0025,0.01,-0.0024,0.0,0.01,0.0,-5569.606451001616
4677,-0.0025,0.01,-0.0024,0.0,0.01,0.01,-5703.951610740101
4678,-0.0025,0.01,-0.0024,0.0,0.01,0.005,-5601.809651276643
4679,-0.0025,0.01,-0.0024,0.0,0.01,-0.01,-5703.7507173123995
4680,-0.0025,0.01,-0.0024,0.0,0.0,-0.01,-5578.197710652888
4681,-0.0025,0.01,-0.0024,0.0,0.0,0.01,-5578.431633832202
4682,-0.0025,0.01,-0.0024,0.0,0.0,0.005,-5472.744040132009
4683,-0.0025,0.01,-0.0024,0.0,0.0,-0.005,-5472.606146014225
4684,-0.0025,0.01,-0.0024,0.0,0.0,0.0,-5439.647648237089
4685,-0.0025,0.01,-0.0024,0.0,-0.01,0.005,-5601.794382858496
4686,-0.0025,0.01,-0.0024,0.0,-0.01,0.01,-5703.925026143555
4687,-0.0025,0.01,-0.0024,0.0,-0.01,-0.005,-5601.77686911036
4688,-0.0025,0.01,-0.0024,0.0,-0.01,0.0,-5569.595704316175
4689,-0.0025,0.01,-0.0024,0.0,-0.01,-0.01,-5703.737878379025
4690,-0.0025,0.01,-0.0024,0.0,-0.005,0.0,-5469.967110519076
4691,-0.0025,0.01,-0.0024,0.0,-0.005,-0.005,-5506.897613408675
4692,-0.0025,0.01,-0.0024,0.0,-0.005,-0.01,-5607.831220786115
4693,-0.0025,0.01,-0.0024,0.0,-0.005,0.01,-5608.041201564735
4694,-0.0025,0.01,-0.0024,0.0,-0.005,0.005,-5506.949262627683
4695,-0.0025,0.01,-0.0024,0.0,0.005,0.0,-5469.970364725505
4696,-0.0025,0.01,-0.0024,0.0,0.005,-0.005,-5506.9160171256035
4697,-0.0025,0.01,-0.0024,0.0,0.005,0.005,-5507.0662163521
4698,-0.0025,0.01,-0.0024,0.0,0.005,-0.01,-5607.8369120820635
4699,-0.0025,0.01,-0.0024,0.0,0.005,0.01,-5608.047641836201
4700,-0.0025,0.01,-0.0024,-0.005,0.01,0.0,-5564.421932072808
4701,-0.0025,0.01,-0.0024,-0.005,0.01,0.005,-5600.183531971876
4702,-0.0025,0.01,-0.0024,-0.005,0.01,-0.01,-5701.8038958841
4703,-0.0025,0.01,-0.0024,-0.005,0.01,-0.005,-5598.77957745005
4704,-0.0025,0.01,-0.0024,-0.005,0.01,0.01,-5697.971033828835
4705,-0.0025,0.01,-0.0024,-0.005,0.005,0.01,-5606.361615160881
4706,-0.0025,0.01,-0.0024,-0.005,0.005,-0.005,-5501.901251739204
4707,-0.0025,0.01,-0.0024,-0.005,0.005,0.005,-5501.0361108609
4708,-0.0025,0.01,-0.0024,-0.005,0.005,-0.01,-5603.994447068224
4709,-0.0025,0.01,-0.0024,-0.005,0.005,0.0,-5468.079981782089
4710,-0.0025,0.01,-0.0024,-0.005,-0.01,0.0,-5564.366135113041
4711,-0.0025,0.01,-0.0024,-0.005,-0.01,-0.005,-5600.090887400024
4712,-0.0025,0.01,-0.0024,-0.005,-0.01,0.01,-5701.984366905224
4713,-0.0025,0.01,-0.0024,-0.005,-0.01,0.005,-5598.780176050009
4714,-0.0025,0.01,-0.0024,-0.005,-0.01,-0.01,-5697.73748592288
4715,-0.0025,0.01,-0.0024,-0.005,0.0,0.005,-5470.549776817225
4716,-0.0025,0.01,-0.0024,-0.005,0.0,-0.005,-5470.483358096656
4717,-0.0025,0.01,-0.0024,-0.005,0.0,0.01,-5572.831521959999
4718,-0.0025,0.01,-0.0024,-0.005,0.0,-0.01,-5572.627128300961
4719,-0.0025,0.01,-0.0024,-0.005,0.0,0.0,-5434.014746692901
4720,-0.0025,0.01,-0.0024,-0.005,-0.005,0.0,-5468.0551357974
4721,-0.0025,0.01,-0.0024,-0.005,-0.005,0.01,-5604.202409610841
4722,-0.0025,0.01,-0.0024,-0.005,-0.005,-0.01,-5606.150917086757
4723,-0.0025,0.01,-0.0024,-0.005,-0.005,-0.005,-5500.968172294145
4724,-0.0025,0.01,-0.0024,-0.005,-0.005,0.005,-5501.955251127557
4725,-0.0025,0.01,-0.0024,-0.01,0.005,-0.005,-5489.8043608497965
4726,-0.0025,0.01,-0.0024,-0.01,0.005,0.005,-5492.7539632294565
4727,-0.0025,0.01,-0.0024,-0.01,0.005,0.01,-5592.789643921935
4728,-0.0025,0.01,-0.0024,-0.01,0.005,0.0,-5456.12376100524
4729,-0.0025,0.01,-0.0024,-0.01,0.005,-0.01,-5594.621277434401
4730,-0.0025,0.01,-0.0024,-0.01,-0.005,-0.005,-5492.649167783281
4731,-0.0025,0.01,-0.0024,-0.01,-0.005,0.005,-5489.843333949528
4732,-0.0025,0.01,-0.0024,-0.01,-0.005,0.01,-5594.842230547683
4733,-0.0025,0.01,-0.0024,-0.01,-0.005,-0.01,-5592.648002112081
4734,-0.0025,0.01,-0.0024,-0.01,-0.005,0.0,-5456.087714662225
4735,-0.0025,0.01,-0.0024,-0.01,0.0,0.005,-5458.6858677264
4736,-0.0025,0.01,-0.0024,-0.01,0.0,-0.005,-5458.6298646166815
4737,-0.0025,0.01,-0.0024,-0.01,0.0,0.01,-5561.790977237056
4738,-0.0025,0.01,-0.0024,-0.01,0.0,0.0,-5423.998002953209
4739,-0.0025,0.01,-0.0024,-0.01,0.0,-0.01,-5561.563667595663
4740,-0.0025,0.01,-0.0024,-0.01,0.01,0.0,-5553.5463692944
4741,-0.0025,0.01,-0.0024,-0.01,0.01,0.005,-5586.3589403186015
4742,-0.0025,0.01,-0.0024,-0.01,0.01,0.01,-5688.773892929522
4743,-0.0025,0.01,-0.0024,-0.01,0.01,-0.005,-5588.945909118009
4744,-0.0025,0.01,-0.0024,-0.01,0.01,-0.01,-5693.658340719556
4745,-0.0025,0.01,-0.0024,-0.01,-0.01,0.01,-5693.856339861316
4746,-0.0025,0.01,-0.0024,-0.01,-0.01,0.0,-5553.540258482241
4747,-0.0025,0.01,-0.0024,-0.01,-0.01,0.005,-5588.9898676452085
4748,-0.0025,0.01,-0.0024,-0.01,-0.01,-0.01,-5688.598156457617
4749,-0.0025,0.01,-0.0024,-0.01,-0.01,-0.005,-5586.2580391430765
4750,-0.0025,0.01,0.0024,-0.005,-0.01,0.01,-5702.037225067225
4751,-0.0025,0.01,0.0024,-0.005,-0.01,-0.01,-5697.759225151009
4752,-0.0025,0.01,0.0024,-0.005,-0.01,-0.005,-5606.190001505024
4753,-0.0025,0.01,0.0024,-0.005,-0.01,0.005,-5604.240588898575
4754,-0.0025,0.01,0.0024,-0.005,-0.01,0.0,-5572.655644649284
4755,-0.0025,0.01,0.0024,-0.005,0.005,0.0,-5470.716491061264
4756,-0.0025,0.01,0.0024,-0.005,0.005,-0.005,-5501.924394301765
4757,-0.0025,0.01,0.0024,-0.005,0.005,0.01,-5600.3499648561965
4758,-0.0025,0.01,0.0024,-0.005,0.005,-0.01,-5598.739920273983
4759,-0.0025,0.01,0.0024,-0.005,0.005,0.005,-5501.030029007042
4760,-0.0025,0.01,0.0024,-0.005,0.0,0.01,-5564.60484064584
4761,-0.0025,0.01,0.0024,-0.005,0.0,0.005,-5468.093144261136
4762,-0.0025,0.01,0.0024,-0.005,0.0,-0.005,-5468.073622387775
4763,-0.0025,0.01,0.0024,-0.005,0.0,-0.01,-5564.383142712848
4764,-0.0025,0.01,0.0024,-0.005,0.0,0.0,-5432.977615300226
4765,-0.0025,0.01,0.0024,-0.005,-0.005,0.0,-5470.6940059396
4766,-0.0025,0.01,0.0024,-0.005,-0.005,0.01,-5598.969484892644
4767,-0.0025,0.01,0.0024,-0.005,-0.005,-0.01,-5600.102860807224
4768,-0.0025,0.01,0.0024,-0.005,-0.005,0.005,-5501.920982254226
4769,-0.0025,0.01,0.0024,-0.005,-0.005,-0.005,-5500.990867882226
4770,-0.0025,0.01,0.0024,-0.005,0.01,-0.005,-5604.057778665025
4771,-0.0025,0.01,0.0024,-0.005,0.01,0.0,-5572.91169785197
4772,-0.0025,0.01,0.0024,-0.005,0.01,0.005,-5606.439186593281
4773,-0.0025,0.01,0.0024,-0.005,0.01,0.01,-5698.027345707842
4774,-0.0025,0.01,0.0024,-0.005,0.01,-0.01,-5701.832438809442
4775,-0.0025,0.01,0.0024,-0.01,-0.01,0.01,-5693.869016752899
4776,-0.0025,0.01,0.0024,-0.01,-0.01,-0.005,-5592.689432529795
4777,-0.0025,0.01,0.0024,-0.01,-0.01,-0.01,-5688.630739152144
4778,-0.0025,0.01,0.0024,-0.01,-0.01,0.005,-5594.868709311026
4779,-0.0025,0.01,0.0024,-0.01,-0.01,0.0,-5561.799777375626
4780,-0.0025,0.01,0.0024,-0.01,0.01,0.01,-5688.897287198841
4781,-0.0025,0.01,0.0024,-0.01,0.01,0.0,-5561.843330706288
4782,-0.0025,0.01,0.0024,-0.01,0.01,-0.005,-5594.6869495696
4783,-0.0025,0.01,0.0024,-0.01,0.01,0.005,-5592.956714761329
4784,-0.0025,0.01,0.0024,-0.01,0.01,-0.01,-5693.703614609955
4785,-0.0025,0.01,0.0024,-0.01,-0.005,0.005,-5489.841407519296
4786,-0.0025,0.01,0.0024,-0.01,-0.005,-0.01,-5586.26297206825
4787,-0.0025,0.01,0.0024,-0.01,-0.005,0.0,-5458.820631004223
4788,-0.0025,0.01,0.0024,-0.01,-0.005,-0.005,-5492.698823209537
4789,-0.0025,0.01,0.0024,-0.01,-0.005,0.01,-5589.151050390626
4790,-0.0025,0.01,0.0024,-0.01,0.005,-0.005,-5489.835776417475
4791,-0.0025,0.01,0.0024,-0.01,0.005,-0.01,-5588.9382836768045
4792,-0.0025,0.01,0.0024,-0.01,0.005,0.0,-5458.672716574561
4793,-0.0025,0.01,0.0024,-0.01,0.005,0.005,-5492.927241061224
4794,-0.0025,0.01,0.0024,-0.01,0.005,0.01,-5586.529652234282
4795,-0.0025,0.01,0.0024,-0.01,0.0,-0.005,-5456.117113105155
4796,-0.0025,0.01,0.0024,-0.01,0.0,0.005,-5456.328961513024
4797,-0.0025,0.01,0.0024,-0.01,0.0,-0.01,-5553.528334956
4798,-0.0025,0.01,0.0024,-0.01,0.0,0.0,-5422.959471436515
4799,-0.0025,0.01,0.0024,-0.01,0.0,0.01,-5553.750561780099
4800,-0.0025,0.01,0.0024,0.01,-0.01,-0.01,-5693.677053905763
4801,-0.0025,0.01,0.0024,0.01,-0.01,0.0,-5561.625416605636
4802,-0.0025,0.01,0.0024,0.01,-0.01,-0.005,-5594.663612730255
4803,-0.0025,0.01,0.0024,0.01,-0.01,0.01,-5688.87073770761
4804,-0.0025,0.01,0.0024,0.01,-0.01,0.005,-5592.930240522815
4805,-0.0025,0.01,0.0024,0.01,0.0,-0.01,-5553.539811349776
4806,-0.0025,0.01,0.0024,0.01,0.0,0.0,-5423.9742883884965
4807,-0.0025,0.01,0.0024,0.01,0.0,0.01,-5553.7450470432095
4808,-0.0025,0.01,0.0024,0.01,0.0,0.005,-5456.156705103204
4809,-0.0025,0.01,0.0024,0.01,0.0,-0.005,-5456.127602016025
4810,-0.0025,0.01,0.0024,0.01,0.01,0.0,-5561.644359003488
4811,-0.0025,0.01,0.0024,0.01,0.01,-0.005,-5592.7169531808995
4812,-0.0025,0.01,0.0024,0.01,0.01,0.005,-5594.892345774169
4813,-0.0025,0.01,0.0024,0.01,0.01,-0.01,-5688.644164456201
4814,-0.0025,0.01,0.0024,0.01,0.01,0.01,-5693.890748599876
4815,-0.0025,0.01,0.0024,0.01,0.005,-0.01,-5586.280461547775
4816,-0.0025,0.01,0.0024,0.01,0.005,0.01,-5589.1607692761
4817,-0.0025,0.01,0.0024,0.01,0.005,0.005,-5490.033163078564
4818,-0.0025,0.01,0.0024,0.01,0.005,-0.005,-5492.714090445409
4819,-0.0025,0.01,0.0024,0.01,0.005,0.0,-5458.6427201863835
4820,-0.0025,0.01,0.0024,0.01,-0.005,-0.005,-5489.836220978041
4821,-0.0025,0.01,0.0024,0.01,-0.005,0.005,-5492.9195331782885
4822,-0.0025,0.01,0.0024,0.01,-0.005,0.0,-5458.675967419608
4823,-0.0025,0.01,0.0024,0.01,-0.005,0.01,-5586.515750028004
4824,-0.0025,0.01,0.0024,0.01,-0.005,-0.01,-5588.9412740452835
4825,-0.0025,0.01,0.0024,0.005,-0.01,0.01,-5697.9986613379215
4826,-0.0025,0.01,0.0024,0.005,-0.01,0.0,-5572.677890437642
4827,-0.0025,0.01,0.0024,0.005,-0.01,-0.005,-5604.044303827224
4828,-0.0025,0.01,0.0024,0.005,-0.01,-0.01,-5701.811295894921
4829,-0.0025,0.01,0.0024,0.005,-0.01,0.005,-5606.231781551076
4830,-0.0025,0.01,0.0024,0.005,0.0,-0.01,-5564.372997825624
4831,-0.0025,0.01,0.0024,0.005,0.0,-0.005,-5468.083087534144
4832,-0.0025,0.01,0.0024,0.005,0.0,0.0,-5432.977173047823
4833,-0.0025,0.01,0.0024,0.005,0.0,0.01,-5564.597231827984
4834,-0.0025,0.01,0.0024,0.005,0.0,0.005,-5468.263666348682
4835,-0.0025,0.01,0.0024,0.005,0.01,-0.01,-5697.77975668232
4836,-0.0025,0.01,0.0024,0.005,0.01,0.0,-5572.887958561283
4837,-0.0025,0.01,0.0024,0.005,0.01,0.01,-5702.060633760099
4838,-0.0025,0.01,0.0024,0.005,0.01,0.005,-5604.26708989241
4839,-0.0025,0.01,0.0024,0.005,0.01,-0.005,-5606.208420645924
4840,-0.0025,0.01,0.0024,0.005,0.005,0.0,-5470.700958570968
4841,-0.0025,0.01,0.0024,0.005,0.005,0.01,-5598.977566131857
4842,-0.0025,0.01,0.0024,0.005,0.005,-0.005,-5501.0079266883995
4843,-0.0025,0.01,0.0024,0.005,0.005,0.005,-5502.108201382809
4844,-0.0025,0.01,0.0024,0.005,0.005,-0.01,-5600.110942864321
4845,-0.0025,0.01,0.0024,0.005,-0.005,0.0,-5470.5267003340805
4846,-0.0025,0.01,0.0024,0.005,-0.005,-0.005,-5501.929438200064
4847,-0.0025,0.01,0.0024,0.005,-0.005,-0.01,-5598.734383245481
4848,-0.0025,0.01,0.0024,0.005,-0.005,0.005,-5501.022315441128
4849,-0.0025,0.01,0.0024,0.005,-0.005,0.01,-5600.339188551396
4850,-0.0025,0.01,0.0024,0.0,-0.01,0.0,-5576.670011181024
4851,-0.0025,0.01,0.0024,0.0,-0.01,-0.005,-5607.871659004176
4852,-0.0025,0.01,0.0024,0.0,-0.01,0.005,-5608.08628354265
4853,-0.0025,0.01,0.0024,0.0,-0.01,0.01,-5703.974268115599
4854,-0.0025,0.01,0.0024,0.0,-0.01,-0.01,-5703.75660812196
4855,-0.0025,0.01,0.0024,0.0,0.0,-0.005,-5470.498150649856
4856,-0.0025,0.01,0.0024,0.0,0.0,0.005,-5470.712053204645
4857,-0.0025,0.01,0.0024,0.0,0.0,-0.01,-5570.12663282496
4858,-0.0025,0.01,0.0024,0.0,0.0,0.0,-5438.5981799099045
4859,-0.0025,0.01,0.0024,0.0,0.0,0.01,-5570.3569535109755
4860,-0.0025,0.01,0.0024,0.0,-0.005,-0.01,-5601.73166281009
4861,-0.0025,0.01,0.0024,0.0,-0.005,0.005,-5507.134489404901
4862,-0.0025,0.01,0.0024,0.0,-0.005,0.0,-5471.007914252644
4863,-0.0025,0.01,0.0024,0.0,-0.005,0.01,-5601.97416231757
4864,-0.0025,0.01,0.0024,0.0,-0.005,-0.005,-5506.90607317796
4865,-0.0025,0.01,0.0024,0.0,0.005,0.0,-5471.025666169923
4866,-0.0025,0.01,0.0024,0.0,0.005,-0.005,-5506.915868708408
4867,-0.0025,0.01,0.0024,0.0,0.005,-0.01,-5601.742141075369
4868,-0.0025,0.01,0.0024,0.0,0.005,0.01,-5601.9850898881
4869,-0.0025,0.01,0.0024,0.0,0.005,0.005,-5507.1371609677435
4870,-0.0025,0.01,0.0024,0.0,0.01,0.005,-5608.112344303561
4871,-0.0025,0.01,0.0024,0.0,0.01,0.0,-5576.693758525695
4872,-0.0025,0.01,0.0024,0.0,0.01,-0.01,-5703.774129522226
4873,-0.0025,0.01,0.0024,0.0,0.01,-0.005,-5608.06681289873
4874,-0.0025,0.01,0.0024,0.0,0.01,0.01,-5703.9939045441
4875,-0.0025,0.01,0.0012,0.0,0.0,0.0,-5398.456302259344
4876,-0.0025,0.01,0.0012,0.0,0.0,-0.005,-5431.236164880242
4877,-0.0025,0.01,0.0012,0.0,0.0,0.01,-5532.471573703395
4878,-0.0025,0.01,0.0012,0.0,0.0,0.005,-5431.4320530625
4879,-0.0025,0.01,0.0012,0.0,0.0,-0.01,-5532.236682306049
4880,-0.0025,0.01,0.0012,0.0,-0.005,-0.005,-5467.177576333225
4881,-0.0025,0.01,0.0012,0.0,-0.005,0.01,-5563.290382651025
4882,-0.0025,0.01,0.0012,0.0,-0.005,0.005,-5467.204490659208
4883,-0.0025,0.01,0.0012,0.0,-0.005,0.0,-5430.746533572802
4884,-0.0025,0.01,0.0012,0.0,-0.005,-0.01,-5563.05483792032
4885,-0.0025,0.01,0.0012,0.0,0.005,0.005,-5467.214990221924
4886,-0.0025,0.01,0.0012,0.0,0.005,-0.01,-5563.052600343876
4887,-0.0025,0.01,0.0012,0.0,0.005,-0.005,-5467.1849703722255
4888,-0.0025,0.01,0.0012,0.0,0.005,0.01,-5563.29828892544
4889,-0.0025,0.01,0.0012,0.0,0.005,0.0,-5430.751249964161
4890,-0.0025,0.01,0.0012,0.0,-0.01,-0.005,-5566.068068239397
4891,-0.0025,0.01,0.0012,0.0,-0.01,0.0,-5534.326483446917
4892,-0.0025,0.01,0.0012,0.0,-0.01,-0.01,-5663.581280319362
4893,-0.0025,0.01,0.0012,0.0,-0.01,0.005,-5566.269655708969
4894,-0.0025,0.01,0.0012,0.0,-0.01,0.01,-5663.825716942449
4895,-0.0025,0.01,0.0012,0.0,0.01,0.0,-5535.437078668325
4896,-0.0025,0.01,0.0012,0.0,0.01,-0.01,-5663.605211997185
4897,-0.0025,0.01,0.0012,0.0,0.01,-0.005,-5566.085376864803
4898,-0.0025,0.01,0.0012,0.0,0.01,0.01,-5663.851756376356
4899,-0.0025,0.01,0.0012,0.0,0.01,0.005,-5566.299498723769
4900,-0.0025,0.01,0.0012,-0.01,-0.005,-0.01,-5547.790580514064
4901,-0.0025,0.01,0.0012,-0.01,-0.005,0.0,-5418.1557715831295
4902,-0.0025,0.01,0.0012,-0.01,-0.005,0.005,-5449.660369894225
4903,-0.0025,0.01,0.0012,-0.01,-0.005,-0.005,-5452.7648715799205
4904,-0.0025,0.01,0.0012,-0.01,-0.005,0.01,-5550.393189923521
4905,-0.0025,0.01,0.0012,-0.01,0.01,-0.005,-5552.966900405823
4906,-0.0025,0.01,0.0012,-0.01,0.01,0.01,-5648.542632163369
4907,-0.0025,0.01,0.0012,-0.01,0.01,0.0,-5519.430087079689
4908,-0.0025,0.01,0.0012,-0.01,0.01,0.005,-5550.922755385224
4909,-0.0025,0.01,0.0012,-0.01,0.01,-0.01,-5653.340006180415
4910,-0.0025,0.01,0.0012,-0.01,0.005,0.005,-5453.011509451081
4911,-0.0025,0.01,0.0012,-0.01,0.005,0.01,-5548.050679916643
4912,-0.0025,0.01,0.0012,-0.01,0.005,-0.005,-5449.469615993528
4913,-0.0025,0.01,0.0012,-0.01,0.005,0.0,-5418.188011988963
4914,-0.0025,0.01,0.0012,-0.01,0.005,-0.01,-5550.193827142129
4915,-0.0025,0.01,0.0012,-0.01,0.0,0.005,-5416.947340807395
4916,-0.0025,0.01,0.0012,-0.01,0.0,0.01,-5515.736121072004
4917,-0.0025,0.01,0.0012,-0.01,0.0,-0.01,-5515.505150003809
4918,-0.0025,0.01,0.0012,-0.01,0.0,-0.005,-5416.739938235026
4919,-0.0025,0.01,0.0012,-0.01,0.0,0.0,-5382.814414287556
4920,-0.0025,0.01,0.0012,-0.01,-0.01,-0.005,-5550.665568778522
4921,-0.0025,0.01,0.0012,-0.01,-0.01,0.01,-5653.523618466888
4922,-0.0025,0.01,0.0012,-0.01,-0.01,0.0,-5519.572284542976
4923,-0.0025,0.01,0.0012,-0.01,-0.01,0.005,-5553.164077398024
4924,-0.0025,0.01,0.0012,-0.01,-0.01,-0.01,-5648.275528100101
4925,-0.0025,0.01,0.0012,0.01,0.01,0.01,-5653.548431166724
4926,-0.0025,0.01,0.0012,0.01,0.01,-0.01,-5648.296571522501
4927,-0.0025,0.01,0.0012,0.01,0.01,0.0,-5519.405719046209
4928,-0.0025,0.01,0.0012,0.01,0.01,0.005,-5553.18464481425
4929,-0.0025,0.01,0.0012,0.01,0.01,-0.005,-5550.693134844675
4930,-0.0025,0.01,0.0012,0.01,-0.01,0.0,-5519.423549309328
4931,-0.0025,0.01,0.0012,0.01,-0.01,0.01,-5648.5288033230245
4932,-0.0025,0.01,0.0012,0.01,-0.01,-0.01,-5653.3105322500005
4933,-0.0025,0.01,0.0012,0.01,-0.01,-0.005,-5552.958703403328
4934,-0.0025,0.01,0.0012,0.01,-0.01,0.005,-5550.907407465745
4935,-0.0025,0.01,0.0012,0.01,0.005,0.005,-5449.660812825123
4936,-0.0025,0.01,0.0012,0.01,0.005,0.01,-5550.401385032257
4937,-0.0025,0.01,0.0012,0.01,0.005,-0.005,-5452.781560074303
4938,-0.0025,0.01,0.0012,0.01,0.005,0.0,-5417.97999681104
4939,-0.0025,0.01,0.0012,0.01,0.005,-0.01,-5547.814117322499
4940,-0.0025,0.01,0.0012,0.01,-0.005,-0.005,-5449.450275033664
4941,-0.0025,0.01,0.0012,0.01,-0.005,-0.01,-5550.18905916728
4942,-0.0025,0.01,0.0012,0.01,-0.005,0.005,-5453.002795802499
4943,-0.0025,0.01,0.0012,0.01,-0.005,0.0,-5417.988093576256
4944,-0.0025,0.01,0.0012,0.01,-0.005,0.01,-5548.052020651009
4945,-0.0025,0.01,0.0012,0.01,0.0,0.005,-5416.940569617424
4946,-0.0025,0.01,0.0012,0.01,0.0,0.0,-5383.882994002704
4947,-0.0025,0.01,0.0012,0.01,0.0,0.01,-5515.741616905521
4948,-0.0025,0.01,0.0012,0.01,0.0,-0.005,-5416.748181270722
4949,-0.0025,0.01,0.0012,0.01,0.0,-0.01,-5515.5203003694005
4950,-0.0025,0.01,0.0012,-0.005,0.005,0.005,-5461.076389617216
4951,-0.0025,0.01,0.0012,-0.005,0.005,0.01,-5561.787546676449
4952,-0.0025,0.01,0.0012,-0.005,0.005,-0.01,-5559.898661713984
4953,-0.0025,0.01,0.0012,-0.005,0.005,-0.005,-5462.062987104441
4954,-0.0025,0.01,0.0012,-0.005,0.005,0.0,-5430.029076390361
4955,-0.0025,0.01,0.0012,-0.005,0.01,-0.01,-5661.4217674564
4956,-0.0025,0.01,0.0012,-0.005,0.01,0.01,-5657.768885932164
4957,-0.0025,0.01,0.0012,-0.005,0.01,0.005,-5564.612747854225
4958,-0.0025,0.01,0.0012,-0.005,0.01,-0.005,-5562.457420989456
4959,-0.0025,0.01,0.0012,-0.005,0.01,0.0,-5530.380338041729
4960,-0.0025,0.01,0.0012,-0.005,-0.005,-0.01,-5561.536372852682
4961,-0.0025,0.01,0.0012,-0.005,-0.005,0.01,-5560.121314220841
4962,-0.0025,0.01,0.0012,-0.005,-0.005,-0.005,-5460.852921037055
4963,-0.0025,0.01,0.0012,-0.005,-0.005,0.005,-5462.2254331969
4964,-0.0025,0.01,0.0012,-0.005,-0.005,0.0,-5430.006085530625
4965,-0.0025,0.01,0.0012,-0.005,0.0,0.01,-5526.566439174399
4966,-0.0025,0.01,0.0012,-0.005,0.0,0.005,-5428.901697328562
4967,-0.0025,0.01,0.0012,-0.005,0.0,0.0,-5392.985919050305
4968,-0.0025,0.01,0.0012,-0.005,0.0,-0.01,-5526.342080675641
4969,-0.0025,0.01,0.0012,-0.005,0.0,-0.005,-5428.723980015624
4970,-0.0025,0.01,0.0012,-0.005,-0.01,0.005,-5562.629109811224
4971,-0.0025,0.01,0.0012,-0.005,-0.01,-0.01,-5657.50938631789
4972,-0.0025,0.01,0.0012,-0.005,-0.01,-0.005,-5564.552474181184
4973,-0.0025,0.01,0.0012,-0.005,-0.01,0.01,-5661.639069650496
4974,-0.0025,0.01,0.0012,-0.005,-0.01,0.0,-5530.513603660929
4975,-0.0025,0.01,0.0012,0.005,0.0,-0.005,-5428.722948497424
4976,-0.0025,0.01,0.0012,0.005,0.0,-0.01,-5526.3493659364
4977,-0.0025,0.01,0.0012,0.005,0.0,0.0,-5394.036999915664
4978,-0.0025,0.01,0.0012,0.005,0.0,0.005,-5428.740484320168
4979,-0.0025,0.01,0.0012,0.005,0.0,0.01,-5526.570602264464
4980,-0.0025,0.01,0.0012,0.005,-0.01,-0.005,-5562.4292290730245
4981,-0.0025,0.01,0.0012,0.005,-0.01,-0.01,-5661.393476341824
4982,-0.0025,0.01,0.0012,0.005,-0.01,0.01,-5657.7431613568415
4983,-0.0025,0.01,0.0012,0.005,-0.01,0.0,-5530.344195968655
4984,-0.0025,0.01,0.0012,0.005,-0.01,0.005,-5564.75433259296
4985,-0.0025,0.01,0.0012,0.005,0.005,-0.005,-5460.868291745344
4986,-0.0025,0.01,0.0012,0.005,0.005,0.01,-5560.134288750865
4987,-0.0025,0.01,0.0012,0.005,0.005,-0.01,-5561.553823582277
4988,-0.0025,0.01,0.0012,0.005,0.005,0.0,-5430.011538486545
4989,-0.0025,0.01,0.0012,0.005,0.005,0.005,-5462.240658022728
4990,-0.0025,0.01,0.0012,0.005,-0.005,0.01,-5561.779343166244
4991,-0.0025,0.01,0.0012,0.005,-0.005,0.005,-5461.0691475082085
4992,-0.0025,0.01,0.0012,0.005,-0.005,0.0,-5430.033939847697
4993,-0.0025,0.01,0.0012,0.005,-0.005,-0.01,-5559.889266562226
4994,-0.0025,0.01,0.0012,0.005,-0.005,-0.005,-5462.06623895885
4995,-0.0025,0.01,0.0012,0.005,0.01,-0.005,-5564.57917955545
