,average bond length,distortion index,bond angle variance,frequency
150,1.9888928134946449,0.005453129549761109,0.4816600502158517,-3896.5296795517215
151,1.9889260561377486,0.005458521533428659,0.7152626477078878,-4023.58056489
152,1.9889260561377486,0.005458521533428622,0.7254805631887096,-4032.9699951375605
153,1.9888927562910108,0.005453148880966709,0.48083784774037874,-3905.184322692676
154,1.9888595132389104,0.005447756444147908,0.24210570058810985,-3768.1722439936
155,1.9888927562910108,0.005453148880966746,0.48083784774037874,-3905.332928831569
156,1.9888928134946449,0.005453129549761109,0.4816600502158517,-3896.542039154944
157,1.9889260561377486,0.005458521533428622,0.7152626477078712,-4023.6120270747037
158,1.9889260561377486,0.005458521533428584,0.7254805631887012,-4032.9793939820493
159,1.988892813494645,0.005453129549761108,0.4816600502158516,-3896.4821139888636
160,1.9889260561377486,0.005458521533428584,0.7254805631887012,-4033.0957373422807
161,1.9889260561377486,0.005458521533428547,0.7152626477078962,-4023.4431730006886
162,1.988892648271879,0.005464313446621921,0.47928115079297484,2128.340788995136
163,1.9888592401444731,0.005470108025458243,0.23817169435689475,2182.619083183081
164,1.988892648271879,0.005464313446621884,0.47928115079296646,2128.307295883561
165,1.988892648271879,0.005464313446621884,0.47928115079296646,2128.319013829264
166,1.9889260559696915,0.005458519351618345,0.7152599961595231,2129.233574417161
167,1.9889260559696915,0.005458519351618345,0.7254778588542242,2033.1163965684639
168,1.988892648271879,0.005464313446621921,0.47928115079297484,2128.207833045009
169,1.9889260559696915,0.005458519351618345,0.7254778588542242,2032.9628226153209
170,1.988926055969692,0.005458519351618307,0.7152599961595314,2129.060447078049
171,1.988859445737166,0.005453275163282127,0.24113031969043638,2869.152767767729
172,1.9888928538489992,0.005447481294607012,0.4822389551029179,2833.422786309025
173,1.9888928538489992,0.005447481294606975,0.4822389551029348,2832.679532663929
174,1.988859445737166,0.005453275163282127,0.24113031969043638,2874.1253821569
175,1.98882603719574,0.005459069515790489,0.0,2989.8448769166757
176,1.988859445737166,0.005453275163282164,0.24113031969042795,2874.172667138721
177,1.988859445737166,0.005453275163282164,0.24113031969042795,2869.322141130916
178,1.9888928538489992,0.005447481294607087,0.4822389551029179,2832.841652006916
179,1.9888928538489992,0.005447481294607012,0.4822389551029179,2833.5244563396
180,1.988892648271879,0.005464313446621958,0.47928115079297484,2128.283767822276
181,1.9888592401444736,0.005470108025458243,0.2381716943569031,2181.558888679921
182,1.988892648271879,0.005464313446621958,0.47928115079297484,2128.251197818729
183,1.988892648271879,0.005464313446621958,0.47928115079297484,2128.2560879166763
184,1.9889260559696915,0.0054585193516184195,0.7254778588542411,2032.4201749816411
185,1.988926055969692,0.005458519351618307,0.7152599961595314,2128.3178143530254
186,1.988892648271879,0.005464313446621958,0.47928115079297484,2128.1965767291613
187,1.988926055969692,0.005458519351618307,0.7152599961595314,2128.238557402896
188,1.988926055969692,0.005458519351618307,0.7254778588542242,2032.2957495420808
189,1.988859417645494,0.005453265823964518,0.24072498321284758,-15.428531958889
190,1.9888928539443895,0.005447481326320176,0.4822406741186077,23.804923982841
191,1.9888928539443895,0.005447481326320176,0.48224067411861604,23.618598850609
192,1.9888594739242287,0.005453284534312927,0.24153737525453656,136.259839495521
193,1.98882603719574,0.005459069515790526,0.0,118.59554126496398
194,1.9888594739242287,0.005453284534312927,0.24153737525453656,136.244198072161
195,1.988859417645494,0.005453265823964518,0.24072498321284758,-15.252164781604
196,1.9888928539443895,0.005447481326320214,0.48224067411860766,23.657124371880997
197,1.9888928539443895,0.005447481326320176,0.4822406741186077,23.857119140625002
198,1.9888926765522197,0.005464322848349897,0.4796894628638128,-64.443389296896
199,1.988859240239864,0.00547010805717082,0.23817306284308673,-71.64584728576901
200,1.9888926765522197,0.005464322848349897,0.47968946286382114,-64.45623419929599
201,1.9888926202776955,0.005464304140025961,0.4788772940618109,-192.15390731768102
202,1.9889260561604585,0.005458519415037793,0.7254809749298119,-188.362257087169
203,1.9889260561604585,0.005458519415037756,0.7152630536494019,-164.02514027290002
204,1.9888926202776955,0.005464304140025887,0.4788772940618109,-192.312298964241
205,1.9889260561604585,0.0054585194150376815,0.7152630536494019,-164.20231208102498
206,1.9889260561604585,0.0054585194150376815,0.7254809749298204,-188.50617236002503
207,1.9888926765522197,0.005464322848349934,0.4796894628638127,-64.539018169924
208,1.988859240239864,0.00547010805717082,0.23817306284308673,-71.75697696060098
209,1.9888926765522197,0.005464322848349897,0.47968946286380443,-64.528848010225
210,1.9888926202776955,0.005464304140025887,0.47887729406180246,-192.16255727744098
211,1.9889260561604585,0.005458519415037719,0.7152630536493935,-164.017379183329
212,1.9889260561604585,0.005458519415037719,0.7254809749298119,-188.40554668809997
213,1.9888926202776955,0.005464304140025887,0.47887729406180257,-192.329800363204
214,1.9889260561604585,0.0054585194150376815,0.7254809749298036,-188.56691768908897
215,1.9889260561604585,0.005458519415037719,0.7152630536494103,-164.191266473796
216,1.9888594739242287,0.005453284534312927,0.24153737525453656,139.51382369040903
217,1.9888928539443895,0.005447481326320176,0.4822406741186077,23.795615705625
218,1.9888928539443895,0.005447481326320176,0.48224067411861604,23.686988157183997
219,1.988859417645494,0.005453265823964518,0.24072498321284758,-11.843763941529
220,1.98882603719574,0.005459069515790526,0.0,118.25011775836902
221,1.988859417645494,0.005453265823964518,0.24072498321284758,-11.898043017316
222,1.9888594739242287,0.005453284534312927,0.24153737525453656,139.49849265870398
223,1.9888928539443895,0.005447481326320214,0.48224067411860766,23.796386447716003
224,1.9888928539443895,0.005447481326320176,0.4822406741186077,23.666463902761
225,1.9888926202776955,0.005464304140025887,0.4788772940618109,-191.18576307603598
226,1.988859240239864,0.00547010805717082,0.23817306284308673,-74.19265788225601
227,1.9888926202776955,0.005464304140025961,0.4788772940618109,-191.223153095716
228,1.9888926765522197,0.005464322848349897,0.479689462863821,-63.217892137023995
229,1.9889260561604585,0.005458519415037793,0.7254809749298119,-187.444411989156
230,1.9889260561604585,0.0054585194150376815,0.7152630536494019,-163.0284634276
231,1.9888926765522197,0.005464322848349897,0.4796894628638128,-63.304062268225
232,1.9889260561604585,0.005458519415037756,0.7152630536494019,-163.09642318824098
233,1.9889260561604585,0.0054585194150376815,0.7254809749298204,-187.413553668649
234,1.9888926202776955,0.005464304140025887,0.47887729406180257,-191.097474087601
235,1.988859240239864,0.00547010805717082,0.23817306284308673,-74.148838784784
236,1.9888926202776955,0.005464304140025887,0.47887729406180246,-191.15694870630398
237,1.9888926765522197,0.005464322848349897,0.47968946286380443,-63.265081984225006
238,1.9889260561604585,0.005458519415037719,0.7152630536493935,-163.001855459524
239,1.9889260561604585,0.0054585194150376815,0.7254809749298036,-187.39030892736398
240,1.9888926765522197,0.005464322848349934,0.4796894628638127,-63.15709775673599
241,1.9889260561604585,0.005458519415037719,0.7254809749298119,-187.407831331204
242,1.9889260561604585,0.005458519415037719,0.7152630536494103,-162.913339590001
243,1.9946503239468603,0.005448525226941185,0.4765208550500587,-979.964520228225
244,1.994617012460169,0.005454285802909373,0.2368042142437594,-925.546638148804
245,1.9946503239468603,0.005448525226941185,0.4765208550500587,-979.999080573969
246,1.9946503239468603,0.005448525226941185,0.4765208550500587,-980.027881327609
247,1.9946836350076989,0.005442765129198403,0.7111512536420457,-988.3552633819239
248,1.994683635007699,0.005442765129198329,0.7212808802644989,-1085.4949249224999
249,1.9946503239468603,0.005448525226941185,0.4765208550500587,-980.1122824950249
250,1.994683635007699,0.005442765129198329,0.7212808802644989,-1085.6367986940088
251,1.994683635007699,0.005442765129198329,0.711151253642054,-988.558992884164
252,1.9946172168651641,0.005437550187298161,0.2397372649603222,-248.390680972225
253,1.9946505283364626,0.005431790313304064,0.4794530965401423,-286.77891596430396
254,1.9946505283364626,0.005431790313304064,0.4794530965401423,-287.663241367044
255,1.9946172168651641,0.005437550187298161,0.2397372649603222,-242.89955000522502
256,1.9945839049680127,0.0054433105395181565,0.0,-114.05400567444902
257,1.9946172168651641,0.005437550187298161,0.2397372649603222,-242.863050756096
258,1.9946172168651641,0.005437550187298161,0.2397372649603222,-248.24917260562498
259,1.9946505283364626,0.005431790313304101,0.4794530965401423,-287.476399406641
260,1.9946505283364626,0.005431790313304064,0.4794530965401423,-286.667497462564
261,1.9946503239468603,0.005448525226941185,0.4765208550500671,-979.9941970098811
262,1.994617012460169,0.005454285802909373,0.23680421424376774,-926.7434317365211
263,1.9946503239468605,0.005448525226941221,0.4765208550500587,-980.011853029881
264,1.9946503239468605,0.005448525226941221,0.4765208550500587,-980.0459759305961
265,1.9946836350076993,0.005442765129198476,0.7212808802645073,-1086.2795311500247
266,1.994683635007699,0.005442765129198403,0.7111512536420457,-989.4763500192491
267,1.9946503239468603,0.005448525226941185,0.4765208550500671,-980.0829169881761
268,1.994683635007699,0.005442765129198403,0.7111512536420457,-989.5208292225
269,1.994683635007699,0.005442765129198329,0.7212808802645158,-1086.450659745201
270,1.9946171889346458,0.00543754092814207,0.23933541909234002,-3245.331034389249
271,1.994650528431033,0.005431790344654489,0.47945479584923983,-3230.381139219364
272,1.994650528431033,0.005431790344654489,0.47945479584924827,-3230.3699992863358
273,1.9946172448902528,0.005437559477804703,0.24014081020701222,-3100.1503728520365
274,1.9945839049680127,0.005443310539518194,0.0,-3113.1452968514886
275,1.9946172448902528,0.005437559477804703,0.24014081020701222,-3100.1892369116495
276,1.9946171889346458,0.00543754092814207,0.23933541909234002,-3245.1661716496
277,1.994650528431033,0.005431790344654526,0.47945479584923983,-3230.251894443025
278,1.994650528431033,0.005431790344654489,0.47945479584923983,-3230.232456797956
279,1.994650352064431,0.005448534547796758,0.4769256427383635,-3294.293469316096
280,1.9946170125547393,0.005454285834259258,0.23680556706089337,-3305.517605564161
281,1.994650352064431,0.005448534547796758,0.47692564273837185,-3294.3564903552247
282,1.9946502961129868,0.005448516000129727,0.476120471667808,-3431.9465648211244
283,1.9946836351968258,0.005442765191892645,0.7212839605572455,-3432.0359627835614
284,1.994683635196826,0.00544276519189257,0.7111542761880961,-3412.264091209744
285,1.9946502961129866,0.005448516000129691,0.476120471667808,-3432.069004002769
286,1.9946836351968258,0.0054427651918925336,0.7111542761880961,-3412.438519398561
287,1.9946836351968258,0.0054427651918925336,0.721283960557254,-3432.115168242049
288,1.9946503520644312,0.005448534547796757,0.47692564273836346,-3294.3219377618557
289,1.9946170125547393,0.005454285834259258,0.23680556706089337,-3305.5130060752813
290,1.994650352064431,0.005448534547796758,0.4769256427383635,-3294.299897664064
291,1.9946502961129866,0.005448516000129691,0.476120471667808,-3431.920671264409
292,1.9946836351968258,0.005442765191892571,0.7111542761880792,-3412.2568478046765
293,1.994683635196826,0.005442765191892533,0.7212839605572371,-3432.0051478891237
294,1.9946502961129866,0.005448516000129691,0.476120471667808,-3432.062442613249
295,1.9946836351968258,0.0054427651918925336,0.7212839605572455,-3432.113645051536
296,1.994683635196826,0.005442765191892533,0.7111542761880961,-3412.4162044920995
297,1.9946172448902528,0.005437559477804703,0.24014081020701222,-3096.587607354081
298,1.994650528431033,0.005431790344654489,0.47945479584923983,-3229.224166545169
299,1.994650528431033,0.005431790344654489,0.47945479584924827,-3229.1400642235285
300,1.9946171889346458,0.00543754092814207,0.23933541909234002,-3239.7533224065605
301,1.9945839049680127,0.005443310539518194,0.0,-3113.4569786896004
302,1.9946171889346458,0.00543754092814207,0.23933541909234002,-3239.7456952876964
303,1.9946172448902528,0.005437559477804703,0.24014081020701222,-3096.5673518824806
304,1.994650528431033,0.005431790344654526,0.47945479584923983,-3229.178592043044
305,1.994650528431033,0.005431790344654489,0.47945479584923983,-3229.204163731569
306,1.9946502961129866,0.005448516000129691,0.476120471667808,-3430.9617411457443
307,1.9946170125547393,0.005454285834259258,0.23680556706089337,-3308.5869828211244
308,1.9946502961129868,0.005448516000129727,0.476120471667808,-3430.984585204449
309,1.994650352064431,0.005448534547796758,0.47692564273837196,-3293.2553734196645
310,1.9946836351968258,0.005442765191892645,0.7212839605572456,-3431.088380193049
311,1.9946836351968258,0.0054427651918925336,0.7111542761880961,-3411.342020823025
312,1.994650352064431,0.005448534547796758,0.4769256427383635,-3293.2183015917612
313,1.994683635196826,0.00544276519189257,0.7111542761880961,-3411.347978308516
314,1.9946836351968258,0.0054427651918925336,0.721283960557254,-3431.0362482023043
315,1.9946502961129866,0.005448516000129691,0.476120471667808,-3430.8328786493444
316,1.9946170125547393,0.005454285834259258,0.23680556706089337,-3308.453997182244
317,1.9946502961129866,0.005448516000129691,0.476120471667808,-3430.8937951642242
318,1.994650352064431,0.005448534547796758,0.4769256427383635,-3293.1182201758093
319,1.9946836351968258,0.005442765191892571,0.7111542761880792,-3411.2184333757687
320,1.9946836351968258,0.0054427651918925336,0.7212839605572456,-3430.920036291136
321,1.9946503520644312,0.005448534547796757,0.4769256427383635,-3293.1311893561
322,1.994683635196826,0.005442765191892533,0.7212839605572372,-3430.9550636660247
323,1.994683635196826,0.005442765191892533,0.7111542761880961,-3411.1752133412892
324,1.9946171758721338,0.001125777697585404,0.23914760028595533,4879.573632063025
325,1.994650389947349,0.0011368600031643804,0.47746401887691386,4585.675381288224
326,1.994650389947349,0.0011368600031643804,0.47746401887692225,4585.846031265624
327,1.994617119458735,0.0011424533858359366,0.2383373079524607,4586.5520954317435
328,1.994583904968013,0.0011313708498984455,0.0,4865.638931073424
329,1.994617119458735,0.0011424533858359737,0.2383373079524607,4586.414210224901
330,1.9946171758721343,0.0011257776975853668,0.23914760028595533,4879.510344594064
331,1.9946503899473484,0.0011368600031644177,0.47746401887689705,4585.66237951536
332,1.994650389947349,0.0011368600031643804,0.47746401887691386,4585.83844675476
333,1.994650361790624,0.001142396391859048,0.47705949946409826,4403.318469825025
334,1.994617147713301,0.0011368791209150078,0.23874296975768872,4666.545329021689
335,1.994650361790624,0.001142396391859011,0.4770594994641067,4403.1681050023835
336,1.9946504181997924,0.0011257402523461757,0.4778695689823851,4675.251119652865
337,1.994683631861608,0.0011312577558482925,0.7212295481578362,4343.875272918723
338,1.9946836318616084,0.0011312577558483293,0.7111008794492997,4455.153064906489
339,1.9946504181997924,0.0011257402523462128,0.4778695689823767,4675.315119628177
340,1.9946836318616084,0.0011312577558483293,0.7111008794493081,4455.015166810001
341,1.9946836318616084,0.0011312577558483293,0.7212295481578362,4344.069308478916
342,1.9946503617906242,0.001142396391859122,0.4770594994641067,4403.401151664383
343,1.994617147713301,0.0011368791209150078,0.23874296975768872,4666.5812612644
344,1.994650361790624,0.001142396391859011,0.4770594994641067,4403.232338204735
345,1.9946504181997924,0.0011257402523461757,0.4778695689823767,4675.332760724025
346,1.994683631861608,0.0011312577558482925,0.7111008794492832,4455.078175162384
347,1.9946836318616084,0.0011312577558483664,0.7212295481578447,4344.129286380081
348,1.9946504181997924,0.0011257402523461757,0.4778695689823767,4675.3115640625
349,1.9946836318616084,0.0011312577558482923,0.7212295481578362,4343.922726867363
350,1.9946836318616084,0.0011312577558483293,0.7111008794493081,4455.243040226449
351,1.9946503898516157,1.1110324131632503e-05,0.47746230013677077,6664.240244500805
352,1.9946171476175678,1.1110787048214335e-05,0.23874159471475043,7028.997539339689
353,1.9946503898516157,1.111032413155829e-05,0.47746230013677077,6663.789301505296
354,1.9946503898516157,1.111032413155829e-05,0.47746230013677077,6665.148707491044
355,1.9946836316701562,3.710606891899486e-17,0.7110978155546112,6966.685835555624
356,1.9946836316701564,7.421213783798971e-17,0.7212264259299176,6149.186680562499
357,1.9946503898516157,1.1110324131632503e-05,0.47746230013677077,6664.599769
358,1.9946836316701564,7.421213783798971e-17,0.7212264259299176,6149.812305306121
359,1.9946836316701564,3.7106068918994855e-17,0.7110978155546361,6967.204841006656
360,1.9946171476175678,1.1110787048214335e-05,0.23874159471475043,7030.0417104783355
361,1.9946503898516157,1.111032413155829e-05,0.47746230013677077,6664.7098161302765
362,1.9946503898516157,1.1110324131595396e-05,0.47746230013677077,6664.3468599734015
363,1.9946171476175678,1.1110787048214335e-05,0.23874159471475043,7028.3997791447055
364,1.994583904968013,0.0,0.0,7881.631472773809
365,1.994617147617568,1.1110787048251442e-05,0.23874159471475884,7027.2090294025
366,1.994617147617568,1.1110787048251442e-05,0.23874159471475884,7030.132599124995
367,1.9946503898516157,1.1110324131484076e-05,0.47746230013675395,6664.815455699042
368,1.9946503898516157,1.111032413155829e-05,0.47746230013677077,6665.240145010084
369,1.994650389851616,1.1110324131632501e-05,0.47746230013677077,6664.23714237884
